user_id,date,steps,distance_km,active_minutes
1,3/27/2035,3695,2.82,174
1,3/28/2035,5581,4.25,21
1,3/29/2035,14857,11.32,154
1,3/30/2035,5872,4.48,71
1,3/31/2035,7029,5.36,164
1,4/1/2035,6580,5.02,86
1,4/2/2035,8916,6.8,119
1,4/3/2035,3891,2.97,50
1,4/4/2035,13445,10.25,98
1,4/5/2035,8264,6.3,84
1,4/6/2035,16757,12.77,178
1,4/7/2035,6474,4.93,96
1,4/8/2035,16930,12.9,38
1,4/9/2035,15433,11.76,41
1,4/10/2035,8411,6.41,59
1,4/11/2035,2561,1.95,94
1,4/12/2035,5294,4.04,53
1,4/13/2035,15599,11.89,46
1,4/14/2035,10172,7.75,102
1,4/15/2035,16572,12.63,87
1,4/16/2035,13697,10.44,67
1,4/17/2035,4636,3.53,59
1,4/18/2035,16802,12.81,166
1,4/19/2035,12652,9.64,65
1,4/20/2035,4298,3.28,146
1,4/21/2035,1239,0.94,80
1,4/22/2035,2381,1.81,44
1,4/23/2035,15151,11.55,97
1,4/24/2035,13261,10.11,79
1,4/25/2035,1325,1.01,29
1,4/26/2035,10558,8.05,128
1,4/27/2035,5061,3.86,31
1,4/28/2035,14823,11.3,177
1,4/29/2035,17280,13.17,135
1,4/30/2035,7631,5.82,40
1,5/1/2035,16062,12.24,47
1,5/2/2035,16754,12.77,141
1,5/3/2035,8178,6.23,173
1,5/4/2035,11413,8.7,169
1,5/5/2035,1382,1.05,106
1,5/6/2035,4908,3.74,79
1,5/7/2035,15374,11.72,145
1,5/8/2035,8930,6.81,39
1,5/9/2035,7165,5.46,45
1,5/10/2035,11604,8.84,168
1,5/11/2035,2280,1.74,39
1,5/12/2035,12999,9.91,141
1,5/13/2035,10676,8.14,107
1,5/14/2035,17526,13.36,96
1,5/15/2035,15548,11.85,25
1,5/16/2035,13373,10.19,33
1,5/17/2035,18791,14.32,32
1,5/18/2035,7600,5.79,126
1,5/19/2035,19632,14.96,157
1,5/20/2035,9322,7.11,172
1,5/21/2035,18978,14.46,44
1,5/22/2035,13180,10.05,101
1,5/23/2035,12434,9.48,57
1,5/24/2035,13396,10.21,59
1,5/25/2035,17071,13.01,117
1,5/26/2035,13587,10.36,111
1,5/27/2035,3581,2.73,71
1,5/28/2035,19402,14.79,63
1,5/29/2035,6666,5.08,103
1,5/30/2035,3752,2.86,75
1,5/31/2035,7677,5.85,41
1,6/1/2035,19025,14.5,176
1,6/2/2035,9540,7.27,140
1,6/3/2035,11564,8.81,144
1,6/4/2035,11878,9.05,32
1,6/5/2035,16178,12.33,166
1,6/6/2035,15007,11.44,36
1,6/7/2035,9771,7.45,98
1,6/8/2035,14236,10.85,105
1,6/9/2035,19412,14.8,113
1,6/10/2035,2310,1.76,148
1,6/11/2035,2828,2.16,107
1,6/12/2035,15259,11.63,32
1,6/13/2035,2784,2.12,62
1,6/14/2035,15896,12.12,179
1,6/15/2035,1540,1.17,162
1,6/16/2035,7320,5.58,54
1,6/17/2035,8603,6.56,171
1,6/18/2035,11659,8.89,119
1,6/19/2035,8650,6.59,57
1,6/20/2035,15026,11.45,76
1,6/21/2035,18091,13.79,41
1,6/22/2035,11070,8.44,128
1,6/23/2035,12549,9.56,142
1,6/24/2035,10937,8.34,170
1,6/25/2035,8162,6.22,174
1,6/26/2035,11185,8.53,25
1,6/27/2035,16151,12.31,168
1,6/28/2035,2804,2.14,69
1,6/29/2035,2992,2.28,84
1,6/30/2035,9632,7.34,153
1,7/1/2035,7294,5.56,175
1,7/2/2035,9364,7.14,110
1,7/3/2035,3253,2.48,82
1,7/4/2035,8252,6.29,44
1,7/5/2035,17968,13.7,83
1,7/6/2035,1452,1.11,23
1,7/7/2035,10172,7.75,140
1,7/8/2035,9860,7.52,83
1,7/9/2035,9142,6.97,148
1,7/10/2035,5163,3.94,22
1,7/11/2035,1371,1.04,180
1,7/12/2035,16552,12.62,127
1,7/13/2035,2409,1.84,32
1,7/14/2035,7739,5.9,85
1,7/15/2035,1835,1.4,63
1,7/16/2035,14968,11.41,22
1,7/17/2035,7055,5.38,70
1,7/18/2035,8416,6.41,48
1,7/19/2035,13222,10.08,104
1,7/20/2035,14601,11.13,128
1,7/21/2035,15272,11.64,102
1,7/22/2035,7736,5.9,139
1,7/23/2035,14117,10.76,55
1,7/24/2035,17662,13.46,57
1,7/25/2035,18475,14.08,29
1,7/26/2035,3754,2.86,92
1,7/27/2035,17902,13.64,70
1,7/28/2035,8143,6.21,28
1,7/29/2035,7807,5.95,58
1,7/30/2035,14446,11.01,39
1,7/31/2035,14479,11.04,162
1,8/1/2035,1405,1.07,173
1,8/2/2035,6470,4.93,108
1,8/3/2035,7153,5.45,74
1,8/4/2035,15198,11.58,124
1,8/5/2035,10963,8.36,163
1,8/6/2035,12352,9.41,122
1,8/7/2035,5957,4.54,108
1,8/8/2035,11465,8.74,156
1,8/9/2035,10614,8.09,85
1,8/10/2035,14465,11.03,150
1,8/11/2035,11741,8.95,163
1,8/12/2035,15316,11.67,110
1,8/13/2035,13537,10.32,59
1,8/14/2035,16081,12.26,85
1,8/15/2035,19599,14.94,82
1,8/16/2035,6423,4.9,80
1,8/17/2035,15137,11.54,124
1,8/18/2035,17214,13.12,34
1,8/19/2035,19224,14.65,102
1,8/20/2035,6547,4.99,165
1,8/21/2035,11385,8.68,140
1,8/22/2035,13475,10.27,105
1,8/23/2035,9305,7.09,41
1,8/24/2035,8670,6.61,98
1,8/25/2035,16377,12.48,85
1,8/26/2035,5596,4.27,77
1,8/27/2035,4165,3.17,33
1,8/28/2035,7046,5.37,139
1,8/29/2035,8028,6.12,97
1,8/30/2035,1778,1.36,90
1,8/31/2035,2381,1.81,102
1,9/1/2035,11835,9.02,70
1,9/2/2035,4957,3.78,92
1,9/3/2035,7923,6.04,111
1,9/4/2035,1180,0.9,105
1,9/5/2035,3768,2.87,103
1,9/6/2035,3133,2.39,93
1,9/7/2035,6852,5.22,61
1,9/8/2035,18829,14.35,70
1,9/9/2035,16857,12.85,137
1,9/10/2035,18022,13.74,150
1,9/11/2035,17258,13.15,100
1,9/12/2035,5072,3.87,70
1,9/13/2035,13365,10.19,79
1,9/14/2035,15623,11.91,21
1,9/15/2035,10153,7.74,32
1,9/16/2035,6115,4.66,44
1,9/17/2035,18611,14.19,116
1,9/18/2035,2579,1.97,98
1,9/19/2035,4937,3.76,128
1,9/20/2035,17222,13.13,33
1,9/21/2035,18165,13.85,116
1,9/22/2035,5752,4.38,160
1,9/23/2035,15921,12.13,163
1,9/24/2035,12265,9.35,145
1,9/25/2035,1936,1.48,44
1,9/26/2035,12063,9.19,143
1,9/27/2035,16501,12.58,135
1,9/28/2035,19844,15.12,177
1,9/29/2035,13147,10.02,117
1,9/30/2035,2174,1.66,154
1,10/1/2035,8784,6.7,145
1,10/2/2035,18580,14.16,156
1,10/3/2035,17504,13.34,79
1,10/4/2035,9261,7.06,42
1,10/5/2035,13476,10.27,127
1,10/6/2035,1624,1.24,123
1,10/7/2035,16739,12.76,59
1,10/8/2035,8291,6.32,83
1,10/9/2035,18377,14.01,91
1,10/10/2035,13383,10.2,89
1,10/11/2035,7071,5.39,28
1,10/12/2035,5075,3.87,68
1,10/13/2035,10888,8.3,92
1,10/14/2035,2167,1.65,83
1,10/15/2035,2225,1.7,129
1,10/16/2035,15731,11.99,116
1,10/17/2035,6245,4.76,114
1,10/18/2035,14205,10.83,159
1,10/19/2035,13941,10.63,153
1,10/20/2035,3601,2.74,68
1,10/21/2035,12643,9.64,86
1,10/22/2035,6373,4.86,62
1,10/23/2035,11900,9.07,169
1,10/24/2035,11927,9.09,176
1,10/25/2035,1221,0.93,33
1,10/26/2035,11296,8.61,112
1,10/27/2035,3998,3.05,173
1,10/28/2035,2868,2.19,179
1,10/29/2035,4985,3.8,135
1,10/30/2035,4068,3.1,73
1,10/31/2035,2740,2.09,178
1,11/1/2035,17593,13.41,65
1,11/2/2035,10949,8.35,44
1,11/3/2035,2961,2.26,161
1,11/4/2035,15723,11.98,110
1,11/5/2035,5065,3.86,129
1,11/6/2035,9096,6.93,38
1,11/7/2035,19291,14.7,25
1,11/8/2035,9355,7.13,61
1,11/9/2035,1297,0.99,135
1,11/10/2035,18925,14.42,49
1,11/11/2035,17840,13.6,155
1,11/12/2035,13400,10.21,59
1,11/13/2035,18843,14.36,133
1,11/14/2035,3172,2.42,39
1,11/15/2035,1448,1.1,70
1,11/16/2035,9547,7.28,42
1,11/17/2035,18044,13.75,100
1,11/18/2035,19424,14.8,85
1,11/19/2035,1308,1,46
1,11/20/2035,4219,3.22,71
1,11/21/2035,16217,12.36,79
1,11/22/2035,19834,15.12,32
1,11/23/2035,16988,12.95,49
1,11/24/2035,3475,2.65,51
1,11/25/2035,2540,1.94,139
1,11/26/2035,15045,11.47,123
1,11/27/2035,1742,1.33,102
1,11/28/2035,6039,4.6,146
1,11/29/2035,17968,13.7,23
1,11/30/2035,3483,2.65,175
1,12/1/2035,7550,5.75,46
1,12/2/2035,3897,2.97,83
1,12/3/2035,15860,12.09,103
1,12/4/2035,3303,2.52,37
1,12/5/2035,12259,9.34,160
1,12/6/2035,4628,3.53,155
1,12/7/2035,15129,11.53,167
1,12/8/2035,14250,10.86,104
1,12/9/2035,16223,12.37,136
1,12/10/2035,14949,11.39,140
1,12/11/2035,1850,1.41,151
1,12/12/2035,15442,11.77,118
1,12/13/2035,18720,14.27,137
1,12/14/2035,16505,12.58,43
1,12/15/2035,12609,9.61,77
1,12/16/2035,5476,4.17,58
1,12/17/2035,1337,1.02,66
1,12/18/2035,11234,8.56,60
1,12/19/2035,19914,15.18,141
1,12/20/2035,19696,15.01,145
1,12/21/2035,4111,3.13,132
1,12/22/2035,12607,9.61,63
1,12/23/2035,1797,1.37,56
1,12/24/2035,6173,4.71,63
1,12/25/2035,12773,9.74,164
1,12/26/2035,14177,10.81,144
1,12/27/2035,10292,7.84,53
1,12/28/2035,11413,8.7,168
1,12/29/2035,19544,14.9,121
1,12/30/2035,18213,13.88,27
1,12/31/2035,10847,8.27,147
1,1/1/2036,19245,14.67,88
1,1/2/2036,11734,8.94,40
1,1/3/2036,2096,1.6,137
1,1/4/2036,16897,12.88,112
1,1/5/2036,2286,1.74,114
1,1/6/2036,11625,8.86,120
1,1/7/2036,18214,13.88,25
1,1/8/2036,11009,8.39,109
1,1/9/2036,1980,1.51,67
1,1/10/2036,6704,5.11,163
1,1/11/2036,11377,8.67,22
1,1/12/2036,8468,6.45,147
1,1/13/2036,10157,7.74,24
1,1/14/2036,16929,12.9,124
1,1/15/2036,19194,14.63,72
1,1/16/2036,6854,5.22,28
1,1/17/2036,12865,9.81,75
1,1/18/2036,1540,1.17,81
1,1/19/2036,15977,12.18,150
1,1/20/2036,6549,4.99,101
1,1/21/2036,4470,3.41,168
1,1/22/2036,12930,9.86,111
1,1/23/2036,7559,5.76,113
1,1/24/2036,3783,2.88,100
1,1/25/2036,1247,0.95,115
1,1/26/2036,4455,3.4,98
1,1/27/2036,10182,7.76,90
1,1/28/2036,6915,5.27,171
1,1/29/2036,2112,1.61,175
1,1/30/2036,3319,2.53,115
1,1/31/2036,17090,13.03,25
1,2/1/2036,17871,13.62,115
1,2/2/2036,12703,9.68,97
1,2/3/2036,13369,10.19,161
1,2/4/2036,12398,9.45,171
1,2/5/2036,18789,14.32,73
1,2/6/2036,9040,6.89,176
1,2/7/2036,1934,1.47,174
1,2/8/2036,2727,2.08,147
1,2/9/2036,12762,9.73,50
1,2/10/2036,14692,11.2,104
1,2/11/2036,8430,6.43,113
1,2/12/2036,2570,1.96,108
1,2/13/2036,15355,11.7,91
1,2/14/2036,18765,14.3,53
1,2/15/2036,4382,3.34,43
1,2/16/2036,3923,2.99,42
1,2/17/2036,4413,3.36,103
1,2/18/2036,8981,6.85,161
1,2/19/2036,8282,6.31,42
1,2/20/2036,12617,9.62,163
1,2/21/2036,14915,11.37,94
1,2/22/2036,4080,3.11,56
1,2/23/2036,15668,11.94,166
1,2/24/2036,4141,3.16,133
1,2/25/2036,1268,0.97,86
1,2/26/2036,3522,2.68,175
1,2/27/2036,7770,5.92,133
1,2/28/2036,19674,15,60
1,2/29/2036,16509,12.58,152
1,3/1/2036,16922,12.9,58
1,3/2/2036,17035,12.98,46
1,3/3/2036,13995,10.67,79
1,3/4/2036,9442,7.2,62
1,3/5/2036,9341,7.12,174
1,3/6/2036,2574,1.96,40
1,3/7/2036,3328,2.54,65
1,3/8/2036,5734,4.37,50
1,3/9/2036,6926,5.28,154
1,3/10/2036,17268,13.16,136
1,3/11/2036,9206,7.02,160
1,3/12/2036,12494,9.52,145
1,3/13/2036,1133,0.86,72
1,3/14/2036,9518,7.25,23
1,3/15/2036,19995,15.24,100
1,3/16/2036,13220,10.08,70
1,3/17/2036,10885,8.3,36
1,3/18/2036,1024,0.78,169
1,3/19/2036,16214,12.36,111
1,3/20/2036,1529,1.17,109
1,3/21/2036,11766,8.97,137
1,3/22/2036,14682,11.19,38
1,3/23/2036,18375,14.01,154
1,3/24/2036,3513,2.68,175
1,3/25/2036,1001,0.76,100
1,3/26/2036,17324,13.2,63
1,3/27/2036,18374,14,99
1,3/28/2036,19651,14.98,100
1,3/29/2036,5673,4.32,165
1,3/30/2036,1987,1.51,160
1,3/31/2036,14432,11,146
1,4/1/2036,1510,1.15,165
1,4/2/2036,1036,0.79,56
1,4/3/2036,4507,3.44,46
1,4/4/2036,3373,2.57,41
1,4/5/2036,1789,1.36,81
1,4/6/2036,18131,13.82,51
1,4/7/2036,8002,6.1,144
1,4/8/2036,10918,8.32,162
1,4/9/2036,14857,11.32,52
1,4/10/2036,18723,14.27,91
1,4/11/2036,13116,10,148
1,4/12/2036,13088,9.98,110
1,4/13/2036,11038,8.41,33
1,4/14/2036,4032,3.07,51
1,4/15/2036,18345,13.98,22
1,4/16/2036,15097,11.51,39
1,4/17/2036,15568,11.87,157
1,4/18/2036,8963,6.83,36
1,4/19/2036,11389,8.68,28
1,4/20/2036,11181,8.52,179
1,4/21/2036,19218,14.65,123
1,4/22/2036,15852,12.08,126
1,4/23/2036,18062,13.77,175
1,4/24/2036,8597,6.55,141
1,4/25/2036,9249,7.05,169
1,4/26/2036,19019,14.5,134
1,4/27/2036,19273,14.69,115
1,4/28/2036,2726,2.08,86
1,4/29/2036,6170,4.7,127
1,4/30/2036,4212,3.21,49
1,5/1/2036,18730,14.28,23
1,5/2/2036,19289,14.7,90
1,5/3/2036,10850,8.27,133
1,5/4/2036,10284,7.84,78
1,5/5/2036,18267,13.92,69
1,5/6/2036,18505,14.1,48
1,5/7/2036,5083,3.87,149
1,5/8/2036,19500,14.86,62
1,5/9/2036,16604,12.66,93
1,5/10/2036,10389,7.92,50
1,5/11/2036,16656,12.7,95
1,5/12/2036,14376,10.96,57
1,5/13/2036,8407,6.41,41
1,5/14/2036,19075,14.54,105
1,5/15/2036,14573,11.11,97
1,5/16/2036,6219,4.74,150
1,5/17/2036,16434,12.53,122
1,5/18/2036,7550,5.75,53
1,5/19/2036,4231,3.22,138
1,5/20/2036,17933,13.67,38
1,5/21/2036,14738,11.23,70
1,5/22/2036,17467,13.31,167
1,5/23/2036,11091,8.45,90
1,5/24/2036,6714,5.12,100
1,5/25/2036,12531,9.55,180
1,5/26/2036,14853,11.32,84
1,5/27/2036,17108,13.04,113
1,5/28/2036,4710,3.59,69
1,5/29/2036,4969,3.79,28
1,5/30/2036,9578,7.3,122
1,5/31/2036,10475,7.98,23
1,6/1/2036,11207,8.54,72
1,6/2/2036,15421,11.75,117
1,6/3/2036,10137,7.73,40
1,6/4/2036,10823,8.25,113
1,6/5/2036,6142,4.68,86
1,6/6/2036,5439,4.15,166
1,6/7/2036,12853,9.8,61
1,6/8/2036,14495,11.05,43
1,6/9/2036,10397,7.92,101
1,6/10/2036,1991,1.52,134
1,6/11/2036,2802,2.14,54
1,6/12/2036,13149,10.02,23
1,6/13/2036,15975,12.18,175
1,6/14/2036,1900,1.45,35
1,6/15/2036,2654,2.02,114
1,6/16/2036,3275,2.5,97
1,6/17/2036,6972,5.31,39
1,6/18/2036,9345,7.12,167
1,6/19/2036,19867,15.14,108
1,6/20/2036,3606,2.75,78
1,6/21/2036,9467,7.22,95
1,6/22/2036,12206,9.3,126
1,6/23/2036,6441,4.91,144
1,6/24/2036,13655,10.41,40
1,6/25/2036,12971,9.89,96
1,6/26/2036,12314,9.39,85
1,6/27/2036,19604,14.94,21
1,6/28/2036,2017,1.54,127
1,6/29/2036,13125,10,160
1,6/30/2036,18433,14.05,24
1,7/1/2036,18871,14.38,52
1,7/2/2036,3996,3.05,167
1,7/3/2036,15897,12.12,112
1,7/4/2036,8846,6.74,36
1,7/5/2036,1598,1.22,95
1,7/6/2036,7958,6.07,32
1,7/7/2036,4708,3.59,32
1,7/8/2036,4234,3.23,31
1,7/9/2036,8683,6.62,163
1,7/10/2036,4046,3.08,77
1,7/11/2036,7983,6.08,69
1,7/12/2036,9584,7.3,133
1,7/13/2036,7348,5.6,142
1,7/14/2036,4682,3.57,103
1,7/15/2036,16799,12.8,128
1,7/16/2036,9121,6.95,180
1,7/17/2036,17838,13.6,50
1,7/18/2036,11642,8.87,63
1,7/19/2036,1722,1.31,108
1,7/20/2036,13282,10.12,94
1,7/21/2036,7776,5.93,174
1,7/22/2036,12912,9.84,166
1,7/23/2036,19346,14.75,41
1,7/24/2036,7648,5.83,59
1,7/25/2036,17533,13.36,142
1,7/26/2036,5846,4.46,91
1,7/27/2036,8792,6.7,134
1,7/28/2036,10996,8.38,140
1,7/29/2036,19920,15.18,99
1,7/30/2036,17983,13.71,159
1,7/31/2036,5520,4.21,162
1,8/1/2036,15641,11.92,156
1,8/2/2036,12069,9.2,130
1,8/3/2036,10548,8.04,105
1,8/4/2036,14879,11.34,31
1,8/5/2036,2956,2.25,57
1,8/6/2036,17032,12.98,139
1,8/7/2036,7271,5.54,26
1,8/8/2036,13626,10.39,103
1,8/9/2036,8610,6.56,92
1,8/10/2036,9992,7.62,70
1,8/11/2036,18454,14.07,174
1,8/12/2036,1608,1.23,160
1,8/13/2036,15302,11.66,50
1,8/14/2036,19659,14.98,134
1,8/15/2036,15717,11.98,125
1,8/16/2036,3300,2.52,27
1,8/17/2036,4433,3.38,42
1,8/18/2036,7050,5.37,105
1,8/19/2036,19535,14.89,148
1,8/20/2036,19392,14.78,31
1,8/21/2036,18780,14.31,179
1,8/22/2036,1079,0.82,76
1,8/23/2036,11539,8.79,29
1,8/24/2036,15338,11.69,159
1,8/25/2036,5662,4.32,63
1,8/26/2036,16811,12.81,70
1,8/27/2036,10724,8.17,147
1,8/28/2036,3834,2.92,118
1,8/29/2036,4828,3.68,129
1,8/30/2036,12804,9.76,121
1,8/31/2036,10455,7.97,180
1,9/1/2036,18892,14.4,118
1,9/2/2036,3073,2.34,163
1,9/3/2036,12270,9.35,145
1,9/4/2036,9562,7.29,158
1,9/5/2036,17789,13.56,24
1,9/6/2036,4103,3.13,161
1,9/7/2036,9187,7,99
1,9/8/2036,10795,8.23,117
1,9/9/2036,13606,10.37,178
1,9/10/2036,16483,12.56,142
1,9/11/2036,11895,9.07,163
1,9/12/2036,6888,5.25,77
1,9/13/2036,11868,9.05,87
1,9/14/2036,8344,6.36,124
1,9/15/2036,7065,5.38,82
1,9/16/2036,4951,3.77,158
1,9/17/2036,4063,3.1,59
1,9/18/2036,12470,9.5,78
1,9/19/2036,3445,2.63,83
1,9/20/2036,3777,2.88,115
1,9/21/2036,2088,1.59,89
1,9/22/2036,13779,10.5,171
1,9/23/2036,11110,8.47,68
1,9/24/2036,18393,14.02,118
1,9/25/2036,2822,2.15,138
1,9/26/2036,1062,0.81,148
1,9/27/2036,5794,4.42,41
1,9/28/2036,9054,6.9,162
1,9/29/2036,18754,14.29,52
1,9/30/2036,6612,5.04,162
1,10/1/2036,18063,13.77,94
1,10/2/2036,15173,11.56,68
1,10/3/2036,1058,0.81,134
1,10/4/2036,1027,0.78,152
1,10/5/2036,1219,0.93,152
1,10/6/2036,8232,6.27,96
1,10/7/2036,1162,0.89,67
1,10/8/2036,12707,9.69,179
1,10/9/2036,18903,14.41,94
1,10/10/2036,1319,1.01,24
1,10/11/2036,14946,11.39,175
1,10/12/2036,19182,14.62,32
1,10/13/2036,17474,13.32,151
1,10/14/2036,6938,5.29,124
1,10/15/2036,8786,6.7,117
1,10/16/2036,15236,11.61,126
1,10/17/2036,16206,12.35,28
1,10/18/2036,16354,12.46,109
1,10/19/2036,7994,6.09,120
1,10/20/2036,5749,4.38,25
1,10/21/2036,7462,5.69,101
1,10/22/2036,6363,4.85,54
1,10/23/2036,17223,13.13,127
1,10/24/2036,18595,14.17,22
1,10/25/2036,12411,9.46,32
1,10/26/2036,16086,12.26,44
1,10/27/2036,9307,7.09,103
1,10/28/2036,12037,9.17,79
1,10/29/2036,18656,14.22,98
1,10/30/2036,3872,2.95,87
1,10/31/2036,6358,4.85,54
1,11/1/2036,3351,2.55,147
1,11/2/2036,9817,7.48,157
1,11/3/2036,7213,5.5,95
1,11/4/2036,3273,2.49,89
1,11/5/2036,10105,7.7,62
1,11/6/2036,2133,1.63,114
1,11/7/2036,11164,8.51,78
1,11/8/2036,5480,4.18,167
1,11/9/2036,1194,0.91,88
1,11/10/2036,18381,14.01,23
1,11/11/2036,18827,14.35,133
1,11/12/2036,5766,4.39,36
1,11/13/2036,7052,5.38,22
1,11/14/2036,12991,9.9,117
1,11/15/2036,19838,15.12,60
1,11/16/2036,4591,3.5,164
1,11/17/2036,8162,6.22,173
1,11/18/2036,13012,9.92,96
1,11/19/2036,15214,11.6,107
1,11/20/2036,15571,11.87,80
1,11/21/2036,1880,1.43,39
1,11/22/2036,1391,1.06,116
1,11/23/2036,9078,6.92,96
1,11/24/2036,14878,11.34,20
1,11/25/2036,2556,1.95,37
1,11/26/2036,19944,15.2,156
1,11/27/2036,6135,4.68,51
1,11/28/2036,13844,10.55,164
1,11/29/2036,10730,8.18,129
1,11/30/2036,5451,4.15,176
1,12/1/2036,7279,5.55,52
1,12/2/2036,11069,8.44,167
1,12/3/2036,19391,14.78,101
1,12/4/2036,1995,1.52,40
1,12/5/2036,15724,11.98,168
1,12/6/2036,10834,8.26,37
1,12/7/2036,2615,1.99,117
1,12/8/2036,17346,13.22,177
1,12/9/2036,9213,7.02,42
1,12/10/2036,5321,4.06,106
1,12/11/2036,2679,2.04,115
1,12/12/2036,19765,15.06,128
1,12/13/2036,8907,6.79,129
1,12/14/2036,9096,6.93,41
1,12/15/2036,2672,2.04,80
1,12/16/2036,4774,3.64,97
1,12/17/2036,1885,1.44,64
1,12/18/2036,8458,6.45,137
1,12/19/2036,18869,14.38,35
1,12/20/2036,3303,2.52,144
1,12/21/2036,16028,12.22,131
1,12/22/2036,2950,2.25,95
1,12/23/2036,1528,1.16,100
1,12/24/2036,18443,14.06,113
1,12/25/2036,7954,6.06,20
1,12/26/2036,18744,14.29,91
1,12/27/2036,7226,5.51,163
1,12/28/2036,16200,12.35,77
1,12/29/2036,10276,7.83,160
1,12/30/2036,9446,7.2,105
1,12/31/2036,17586,13.4,25
1,1/1/2037,13393,10.21,38
1,1/2/2037,10485,7.99,96
1,1/3/2037,1847,1.41,177
1,1/4/2037,19482,14.85,24
1,1/5/2037,11797,8.99,45
1,1/6/2037,8974,6.84,85
1,1/7/2037,3452,2.63,140
1,1/8/2037,15322,11.68,115
1,1/9/2037,19224,14.65,63
1,1/10/2037,7567,5.77,90
1,1/11/2037,13141,10.02,29
1,1/12/2037,7925,6.04,86
1,1/13/2037,2737,2.09,78
1,1/14/2037,18551,14.14,38
1,1/15/2037,15708,11.97,132
1,1/16/2037,19254,14.68,81
1,1/17/2037,9177,6.99,174
1,1/18/2037,6501,4.96,136
1,1/19/2037,14602,11.13,111
1,1/20/2037,10395,7.92,72
1,1/21/2037,3070,2.34,26
1,1/22/2037,13566,10.34,70
1,1/23/2037,3847,2.93,42
1,1/24/2037,12976,9.89,118
1,1/25/2037,10329,7.87,44
1,1/26/2037,12953,9.87,91
1,1/27/2037,1054,0.8,60
1,1/28/2037,10876,8.29,83
1,1/29/2037,5099,3.89,135
1,1/30/2037,13893,10.59,171
1,1/31/2037,8948,6.82,37
1,2/1/2037,5506,4.2,47
1,2/2/2037,2387,1.82,70
1,2/3/2037,8232,6.27,110
1,2/4/2037,16569,12.63,175
1,2/5/2037,16056,12.24,146
1,2/6/2037,16023,12.21,174
1,2/7/2037,8963,6.83,148
1,2/8/2037,11311,8.62,66
1,2/9/2037,9027,6.88,29
1,2/10/2037,15350,11.7,116
1,2/11/2037,7341,5.6,131
1,2/12/2037,8973,6.84,96
1,2/13/2037,11695,8.91,164
1,2/14/2037,19074,14.54,22
1,2/15/2037,13147,10.02,49
1,2/16/2037,18143,13.83,142
1,2/17/2037,6007,4.58,134
1,2/18/2037,9751,7.43,122
1,2/19/2037,11967,9.12,66
1,2/20/2037,7090,5.4,90
1,2/21/2037,11563,8.81,113
1,2/22/2037,10255,7.82,31
1,2/23/2037,1130,0.86,39
1,2/24/2037,19147,14.59,167
1,2/25/2037,15025,11.45,129
1,2/26/2037,13067,9.96,25
1,2/27/2037,5388,4.11,32
1,2/28/2037,8733,6.66,126
1,3/1/2037,5189,3.96,175
1,3/2/2037,1744,1.33,53
1,3/3/2037,13969,10.65,139
1,3/4/2037,16952,12.92,164
1,3/5/2037,15972,12.17,136
1,3/6/2037,9380,7.15,111
1,3/7/2037,1780,1.36,82
1,3/8/2037,8490,6.47,161
1,3/9/2037,19365,14.76,68
1,3/10/2037,5022,3.83,139
1,3/11/2037,16120,12.29,27
1,3/12/2037,10912,8.32,164
1,3/13/2037,12804,9.76,64
1,3/14/2037,15731,11.99,43
1,3/15/2037,15995,12.19,109
1,3/16/2037,15531,11.84,58
1,3/17/2037,4612,3.52,148
1,3/18/2037,15282,11.65,100
1,3/19/2037,2512,1.91,163
1,3/20/2037,9683,7.38,173
1,3/21/2037,15940,12.15,24
1,3/22/2037,9511,7.25,140
1,3/23/2037,16385,12.49,172
1,3/24/2037,9803,7.47,155
1,3/25/2037,6354,4.84,57
1,3/26/2037,10833,8.26,166
1,3/27/2037,11213,8.55,112
1,3/28/2037,17614,13.43,76
1,3/29/2037,18000,13.72,68
1,3/30/2037,2232,1.7,45
1,3/31/2037,11677,8.9,82
1,4/1/2037,2750,2.1,57
1,4/2/2037,14253,10.86,118
1,4/3/2037,15225,11.6,110
1,4/4/2037,15844,12.08,80
1,4/5/2037,3460,2.64,150
1,4/6/2037,15003,11.44,63
1,4/7/2037,1140,0.87,97
1,4/8/2037,12918,9.85,147
1,4/9/2037,16039,12.22,150
1,4/10/2037,14066,10.72,160
1,4/11/2037,13064,9.96,33
1,4/12/2037,10287,7.84,27
1,4/13/2037,5355,4.08,86
1,4/14/2037,16270,12.4,151
1,4/15/2037,1560,1.19,79
1,4/16/2037,9846,7.5,116
1,4/17/2037,12726,9.7,98
1,4/18/2037,1556,1.19,81
1,4/19/2037,16085,12.26,174
1,4/20/2037,6236,4.75,171
1,4/21/2037,17340,13.22,50
1,4/22/2037,9605,7.32,158
1,4/23/2037,3642,2.78,45
1,4/24/2037,7076,5.39,118
1,4/25/2037,11348,8.65,59
1,4/26/2037,14778,11.26,103
1,4/27/2037,11633,8.87,165
1,4/28/2037,17958,13.69,26
1,4/29/2037,12851,9.79,102
1,4/30/2037,13315,10.15,70
1,5/1/2037,19612,14.95,167
1,5/2/2037,14223,10.84,101
1,5/3/2037,16017,12.21,27
1,5/4/2037,18850,14.37,66
1,5/5/2037,17178,13.09,29
1,5/6/2037,5376,4.1,118
1,5/7/2037,3725,2.84,158
1,5/8/2037,13140,10.02,22
1,5/9/2037,8005,6.1,167
1,5/10/2037,9971,7.6,137
1,5/11/2037,9809,7.48,129
